pattern,index,src,dst
uniform,2632,8,13
uniform,2633,9,4
uniform,2634,10,8
uniform,2635,11,5
uniform,2636,12,4
uniform,2637,13,3
uniform,2638,14,10
uniform,2639,15,9
uniform,2640,0,2
uniform,2641,1,5
uniform,2642,2,10
uniform,2643,3,12
uniform,2644,4,11
uniform,2645,5,2
uniform,2646,6,3
uniform,2647,7,14
uniform,2648,8,6
uniform,2649,9,5
uniform,2650,10,5
uniform,2651,11,3
uniform,2652,12,4
uniform,2653,13,3
uniform,2654,14,6
uniform,2655,15,14
uniform,2656,0,7
uniform,2657,1,15
uniform,2658,2,14
uniform,2659,3,14
uniform,2660,4,6
uniform,2661,5,4
uniform,2662,6,14
uniform,2663,7,14
uniform,2664,8,3
uniform,2665,9,3
uniform,2666,10,3
uniform,2667,11,2
uniform,2668,12,9
uniform,2669,13,11
uniform,2670,14,11
uniform,2671,15,0
uniform,2672,0,11
uniform,2673,1,13
uniform,2674,2,0
uniform,2675,3,6
uniform,2676,4,1
uniform,2677,5,0
uniform,2678,6,12
uniform,2679,7,9
uniform,2680,8,13
uniform,2681,9,13
uniform,2682,10,1
uniform,2683,11,10
uniform,2684,12,6
uniform,2685,13,9
uniform,2686,14,9
uniform,2687,15,1
uniform,2688,0,8
uniform,2689,1,7
uniform,2690,2,4
uniform,2691,3,10
uniform,2692,4,14
uniform,2693,5,3
uniform,2694,6,0
uniform,2695,7,14
uniform,2696,8,6
uniform,2697,9,0
uniform,2698,10,11
uniform,2699,11,5
uniform,2700,12,2
uniform,2701,13,8
uniform,2702,14,10
uniform,2703,15,11
uniform,2704,0,14
uniform,2705,1,3
uniform,2706,2,3
uniform,2707,3,12
uniform,2708,4,15
uniform,2709,5,11
uniform,2710,6,12
uniform,2711,7,10
uniform,2712,8,15
uniform,2713,9,7
uniform,2714,10,15
uniform,2715,11,8
uniform,2716,12,10
uniform,2717,13,14
uniform,2718,14,12
uniform,2719,15,1
uniform,2720,0,1
uniform,2721,1,15
uniform,2722,2,7
uniform,2723,3,5
uniform,2724,4,3
uniform,2725,5,3
uniform,2726,6,8
uniform,2727,7,0
uniform,2728,8,1
uniform,2729,9,2
uniform,2730,10,3
uniform,2731,11,9
uniform,2732,12,7
uniform,2733,13,1
uniform,2734,14,1
uniform,2735,15,2
uniform,2736,0,14
uniform,2737,1,5
uniform,2738,2,15
uniform,2739,3,6
uniform,2740,4,6
uniform,2741,5,9
uniform,2742,6,5
uniform,2743,7,12
uniform,2744,8,14
uniform,2745,9,3
uniform,2746,10,3
uniform,2747,11,6
uniform,2748,12,0
uniform,2749,13,12
uniform,2750,14,11
uniform,2751,15,5
uniform,2752,0,6
uniform,2753,1,15
uniform,2754,2,0
uniform,2755,3,11
uniform,2756,4,10
uniform,2757,5,10
uniform,2758,6,8
uniform,2759,7,5
uniform,2760,8,15
uniform,2761,9,0
uniform,2762,10,7
uniform,2763,11,0
uniform,2764,12,5
uniform,2765,13,11
uniform,2766,14,15
uniform,2767,15,14
uniform,2768,0,10
uniform,2769,1,15
uniform,2770,2,5
uniform,2771,3,14
uniform,2772,4,12
uniform,2773,5,4
uniform,2774,6,12
uniform,2775,7,12
uniform,2776,8,2
uniform,2777,9,14
uniform,2778,10,3
uniform,2779,11,9
uniform,2780,12,5
uniform,2781,13,7
uniform,2782,14,8
uniform,2783,15,10
uniform,2784,0,9
uniform,2785,1,12
uniform,2786,2,3
uniform,2787,3,5
uniform,2788,4,10
uniform,2789,5,4
uniform,2790,6,0
uniform,2791,7,6
uniform,2792,8,9
uniform,2793,9,6
uniform,2794,10,5
uniform,2795,11,6
uniform,2796,12,3
uniform,2797,13,12
uniform,2798,14,5
uniform,2799,15,1
uniform,2800,0,12
uniform,2801,1,2
uniform,2802,2,6
uniform,2803,3,0
uniform,2804,4,10
uniform,2805,5,1
uniform,2806,6,9
uniform,2807,7,1
uniform,2808,8,0
uniform,2809,9,8
uniform,2810,10,1
uniform,2811,11,1
uniform,2812,12,2
uniform,2813,13,14
uniform,2814,14,7
uniform,2815,15,1
uniform,2816,0,4
uniform,2817,1,3
uniform,2818,2,5
uniform,2819,3,11
uniform,2820,4,11
uniform,2821,5,9
uniform,2822,6,5
uniform,2823,7,8
uniform,2824,8,11
uniform,2825,9,0
uniform,2826,10,1
uniform,2827,11,14
uniform,2828,12,10
uniform,2829,13,11
uniform,2830,14,6
uniform,2831,15,14
uniform,2832,0,8
uniform,2833,1,11
uniform,2834,2,8
uniform,2835,3,4
uniform,2836,4,8
uniform,2837,5,9
uniform,2838,6,4
uniform,2839,7,11
uniform,2840,8,3
uniform,2841,9,2
uniform,2842,10,5
uniform,2843,11,5
uniform,2844,12,3
uniform,2845,13,15
uniform,2846,14,10
uniform,2847,15,14
uniform,2848,0,13
uniform,2849,1,3
uniform,2850,2,11
uniform,2851,3,4
uniform,2852,4,6
uniform,2853,5,4
uniform,2854,6,7
uniform,2855,7,1
uniform,2856,8,0
uniform,2857,9,13
uniform,2858,10,15
uniform,2859,11,0
uniform,2860,12,2
uniform,2861,13,14
uniform,2862,14,4
uniform,2863,15,11
uniform,2864,0,2
uniform,2865,1,8
uniform,2866,2,7
uniform,2867,3,8
uniform,2868,4,0
uniform,2869,5,10
uniform,2870,6,12
uniform,2871,7,2
uniform,2872,8,1
uniform,2873,9,10
uniform,2874,10,0
uniform,2875,11,4
uniform,2876,12,9
uniform,2877,13,6
uniform,2878,14,10
uniform,2879,15,2
uniform,2880,0,11
uniform,2881,1,5
uniform,2882,2,6
uniform,2883,3,13
uniform,2884,4,10
uniform,2885,5,0
uniform,2886,6,1
uniform,2887,7,12
uniform,2888,8,12
uniform,2889,9,6
uniform,2890,10,15
uniform,2891,11,14
uniform,2892,12,4
uniform,2893,13,6
uniform,2894,14,4
uniform,2895,15,7
uniform,2896,0,15
uniform,2897,1,5
uniform,2898,2,13
uniform,2899,3,6
uniform,2900,4,1
uniform,2901,5,6
uniform,2902,6,0
uniform,2903,7,3
uniform,2904,8,14
uniform,2905,9,6
uniform,2906,10,9
uniform,2907,11,13
uniform,2908,12,5
uniform,2909,13,10
uniform,2910,14,7
uniform,2911,15,0
uniform,2912,0,7
uniform,2913,1,12
uniform,2914,2,3
uniform,2915,3,6
uniform,2916,4,14
uniform,2917,5,13
uniform,2918,6,3
uniform,2919,7,10
uniform,2920,8,2
uniform,2921,9,13
uniform,2922,10,1
uniform,2923,11,0
uniform,2924,12,10
uniform,2925,13,5
uniform,2926,14,3
uniform,2927,15,2
uniform,2928,0,5
uniform,2929,1,8
uniform,2930,2,6
uniform,2931,3,5
uniform,2932,4,6
uniform,2933,5,1
uniform,2934,6,4
uniform,2935,7,5
uniform,2936,8,9
uniform,2937,9,4
uniform,2938,10,13
uniform,2939,11,9
uniform,2940,12,6
uniform,2941,13,1
uniform,2942,14,15
uniform,2943,15,4
uniform,2944,0,14
uniform,2945,1,14
uniform,2946,2,6
uniform,2947,3,0
uniform,2948,4,5
uniform,2949,5,2
uniform,2950,6,3
uniform,2951,7,12
uniform,2952,8,2
uniform,2953,9,0
uniform,2954,10,13
uniform,2955,11,10
uniform,2956,12,4
uniform,2957,13,14
uniform,2958,14,6
uniform,2959,15,12
uniform,2960,0,10
uniform,2961,1,7
uniform,2962,2,4
uniform,2963,3,5
uniform,2964,4,3
uniform,2965,5,8
uniform,2966,6,2
uniform,2967,7,5
uniform,2968,8,3
uniform,2969,9,10
uniform,2970,10,2
uniform,2971,11,14
uniform,2972,12,15
uniform,2973,13,1
uniform,2974,14,3
uniform,2975,15,4
uniform,2976,0,6
uniform,2977,1,4
uniform,2978,2,7
uniform,2979,3,2
uniform,2980,4,2
uniform,2981,5,12
uniform,2982,6,13
uniform,2983,7,3
uniform,2984,8,10
uniform,2985,9,6
uniform,2986,10,11
uniform,2987,11,14
uniform,2988,12,11
uniform,2989,13,0
uniform,2990,14,8
uniform,2991,15,5
uniform,2992,0,10
uniform,2993,1,6
uniform,2994,2,4
uniform,2995,3,14
uniform,2996,4,14
uniform,2997,5,15
uniform,2998,6,5
uniform,2999,7,0
hotnode,0,0,14
hotnode,1,1,13
hotnode,2,2,6
hotnode,3,3,5
hotnode,4,4,5
hotnode,5,5,13
hotnode,6,6,1
hotnode,7,7,14
hotnode,8,8,1
hotnode,9,9,5
hotnode,10,10,8
hotnode,11,11,1
hotnode,12,12,5
hotnode,13,13,1
hotnode,14,14,1
hotnode,15,15,14
hotnode,16,0,5
hotnode,17,1,11
hotnode,18,2,15
hotnode,19,3,9
hotnode,20,4,5
hotnode,21,5,12
hotnode,22,6,1
hotnode,23,7,5
hotnode,24,8,1
hotnode,25,9,5
hotnode,26,10,5
hotnode,27,11,14
hotnode,28,12,14
hotnode,29,13,5
hotnode,30,14,1
hotnode,31,15,0
hotnode,32,0,12
hotnode,33,1,5
hotnode,34,2,11
hotnode,35,3,1
hotnode,36,4,5
hotnode,37,5,1
hotnode,38,6,1
hotnode,39,7,5
hotnode,40,8,3
hotnode,41,9,8
hotnode,42,10,1
hotnode,43,11,5
hotnode,44,12,8
hotnode,45,13,5
hotnode,46,14,7
hotnode,47,15,5
hotnode,48,0,5
hotnode,49,1,6
hotnode,50,2,14
hotnode,51,3,0
hotnode,52,4,11
hotnode,53,5,2
hotnode,54,6,5
hotnode,55,7,5
hotnode,56,8,1
hotnode,57,9,3
hotnode,58,10,1
hotnode,59,11,1
hotnode,60,12,1
hotnode,61,13,3
hotnode,62,14,8
hotnode,63,15,5
hotnode,64,0,1
hotnode,65,1,0
hotnode,66,2,5
hotnode,67,3,7
hotnode,68,4,12
hotnode,69,5,11
hotnode,70,6,14
hotnode,71,7,4
hotnode,72,8,5
hotnode,73,9,1
hotnode,74,10,7
hotnode,75,11,3
hotnode,76,12,1
hotnode,77,13,5
hotnode,78,14,1
hotnode,79,15,5
hotnode,80,0,9
hotnode,81,1,4
hotnode,82,2,3
hotnode,83,3,14
hotnode,84,4,5
hotnode,85,5,2
hotnode,86,6,5
hotnode,87,7,5
hotnode,88,8,5
hotnode,89,9,6
hotnode,90,10,1
hotnode,91,11,2
hotnode,92,12,1
hotnode,93,13,12
hotnode,94,14,13
hotnode,95,15,1
hotnode,96,0,5
hotnode,97,1,6
hotnode,98,2,5
hotnode,99,3,1
hotnode,100,4,0
hotnode,101,5,9
hotnode,102,6,5
hotnode,103,7,10
hotnode,104,8,11
hotnode,105,9,5
hotnode,106,10,8
hotnode,107,11,1
hotnode,108,12,5
hotnode,109,13,3
hotnode,110,14,1
hotnode,111,15,6
hotnode,112,0,1
hotnode,113,1,5
hotnode,114,2,5
hotnode,115,3,5
hotnode,116,4,5
hotnode,117,5,1
hotnode,118,6,1
hotnode,119,7,2
hotnode,120,8,5
hotnode,121,9,5
hotnode,122,10,2
hotnode,123,11,4
hotnode,124,12,1
hotnode,125,13,5
hotnode,126,14,3
hotnode,127,15,5
hotnode,128,0,1
hotnode,129,1,5
hotnode,130,2,13
hotnode,131,3,1
hotnode,132,4,1
hotnode,133,5,8
hotnode,134,6,5
hotnode,135,7,5
hotnode,136,8,7
hotnode,137,9,5
hotnode,138,10,1
hotnode,139,11,7
hotnode,140,12,15
hotnode,141,13,5
hotnode,142,14,1
hotnode,143,15,11
hotnode,144,0,6
hotnode,145,1,10
hotnode,146,2,13
hotnode,147,3,12
hotnode,148,4,13
hotnode,149,5,14
hotnode,150,6,5
hotnode,151,7,1
hotnode,152,8,6
hotnode,153,9,5
hotnode,154,10,1
hotnode,155,11,1
hotnode,156,12,2
hotnode,157,13,3
hotnode,158,14,4
hotnode,159,15,1
hotnode,160,0,11
hotnode,161,1,15
hotnode,162,2,1
hotnode,163,3,1
hotnode,164,4,1
hotnode,165,5,1
hotnode,166,6,1
hotnode,167,7,1
hotnode,168,8,4
hotnode,169,9,5
hotnode,170,10,5
hotnode,171,11,5
hotnode,172,12,0
hotnode,173,13,12
hotnode,174,14,1
hotnode,175,15,1
hotnode,176,0,5
hotnode,177,1,2
hotnode,178,2,3
hotnode,179,3,7
hotnode,180,4,12
hotnode,181,5,0
hotnode,182,6,1
hotnode,183,7,14
hotnode,184,8,5
hotnode,185,9,1
hotnode,186,10,1
hotnode,187,11,5
hotnode,188,12,1
hotnode,189,13,5
hotnode,190,14,1
hotnode,191,15,3
hotnode,192,0,10
hotnode,193,1,5
hotnode,194,2,15
hotnode,195,3,9
hotnode,196,4,5
hotnode,197,5,1
hotnode,198,6,12
hotnode,199,7,5
hotnode,200,8,1
hotnode,201,9,5
hotnode,202,10,11
hotnode,203,11,5
hotnode,204,12,5
hotnode,205,13,0
hotnode,206,14,5
hotnode,207,15,1
hotnode,208,0,1
hotnode,209,1,5
hotnode,210,2,15
hotnode,211,3,10
hotnode,212,4,1
hotnode,213,5,1
hotnode,214,6,12
hotnode,215,7,0
hotnode,216,8,10
hotnode,217,9,11
hotnode,218,10,1
hotnode,219,11,8
hotnode,220,12,1
hotnode,221,13,5
hotnode,222,14,6
hotnode,223,15,5
hotnode,224,0,1
hotnode,225,1,5
hotnode,226,2,1
hotnode,227,3,2
hotnode,228,4,1
hotnode,229,5,11
hotnode,230,6,1
hotnode,231,7,8
hotnode,232,8,1
hotnode,233,9,6
hotnode,234,10,14
hotnode,235,11,4
hotnode,236,12,1
hotnode,237,13,5
hotnode,238,14,11
hotnode,239,15,2
hotnode,240,0,1
hotnode,241,1,2
hotnode,242,2,1
hotnode,243,3,12
hotnode,244,4,1
hotnode,245,5,9
hotnode,246,6,5
hotnode,247,7,2
hotnode,248,8,5
hotnode,249,9,5
hotnode,250,10,5
hotnode,251,11,1
hotnode,252,12,5
hotnode,253,13,5
hotnode,254,14,0
hotnode,255,15,1
hotnode,256,0,2
hotnode,257,1,0
hotnode,258,2,12
hotnode,259,3,9
hotnode,260,4,1
hotnode,261,5,1
hotnode,262,6,0
hotnode,263,7,14
hotnode,264,8,0
hotnode,265,9,5
hotnode,266,10,6
hotnode,267,11,5
hotnode,268,12,2
hotnode,269,13,9
hotnode,270,14,13
hotnode,271,15,1
hotnode,272,0,15
hotnode,273,1,8
hotnode,274,2,15
hotnode,275,3,15
hotnode,276,4,1
hotnode,277,5,1
hotnode,278,6,5
hotnode,279,7,1
hotnode,280,8,1
hotnode,281,9,1
hotnode,282,10,5
hotnode,283,11,6
hotnode,284,12,1
hotnode,285,13,1
hotnode,286,14,1
hotnode,287,15,8
hotnode,288,0,2
hotnode,289,1,9
hotnode,290,2,5
hotnode,291,3,1
hotnode,292,4,8
hotnode,293,5,10
hotnode,294,6,13
hotnode,295,7,3
hotnode,296,8,5
hotnode,297,9,8
hotnode,298,10,1
hotnode,299,11,12
hotnode,300,12,5
hotnode,301,13,1
hotnode,302,14,1
hotnode,303,15,6
hotnode,304,0,1
hotnode,305,1,5
hotnode,306,2,9
hotnode,307,3,0
hotnode,308,4,1
hotnode,309,5,8
hotnode,310,6,5
hotnode,311,7,1
hotnode,312,8,5
hotnode,313,9,1
hotnode,314,10,2
hotnode,315,11,5
hotnode,316,12,1
hotnode,317,13,3
hotnode,318,14,1
hotnode,319,15,1
hotnode,320,0,15
hotnode,321,1,5
hotnode,322,2,1
hotnode,323,3,1
hotnode,324,4,1
hotnode,325,5,11
hotnode,326,6,5
hotnode,327,7,2
hotnode,328,8,1
hotnode,329,9,5
hotnode,330,10,9
hotnode,331,11,4
hotnode,332,12,5
hotnode,333,13,3
hotnode,334,14,11
hotnode,335,15,1
hotnode,336,0,7
hotnode,337,1,15
hotnode,338,2,1
hotnode,339,3,5
hotnode,340,4,1
hotnode,341,5,1
hotnode,342,6,9
hotnode,343,7,2
hotnode,344,8,12
hotnode,345,9,5
hotnode,346,10,5
hotnode,347,11,10
hotnode,348,12,7
hotnode,349,13,1
hotnode,350,14,10
hotnode,351,15,1
hotnode,352,0,11
hotnode,353,1,6
hotnode,354,2,8
hotnode,355,3,9
hotnode,356,4,5
hotnode,357,5,10
hotnode,358,6,1
hotnode,359,7,1
hotnode,360,8,0
hotnode,361,9,5
hotnode,362,10,5
hotnode,363,11,5
hotnode,364,12,5
hotnode,365,13,5
hotnode,366,14,6
hotnode,367,15,7
hotnode,368,0,12
hotnode,369,1,3
hotnode,370,2,1
hotnode,371,3,8
hotnode,372,4,1
hotnode,373,5,11
hotnode,374,6,5
hotnode,375,7,1
hotnode,376,8,1
hotnode,377,9,5
hotnode,378,10,1
hotnode,379,11,5
hotnode,380,12,11
hotnode,381,13,3
hotnode,382,14,5
hotnode,383,15,1
hotnode,384,0,7
hotnode,385,1,5
hotnode,386,2,7
hotnode,387,3,9
hotnode,388,4,1
hotnode,389,5,1
hotnode,390,6,8
hotnode,391,7,5
hotnode,392,8,5
hotnode,393,9,0
hotnode,394,10,13
hotnode,395,11,10
hotnode,396,12,1
hotnode,397,13,1
hotnode,398,14,1
hotnode,399,15,6
hotnode,400,0,10
hotnode,401,1,11
hotnode,402,2,1
hotnode,403,3,5
hotnode,404,4,13
hotnode,405,5,1
hotnode,406,6,11
hotnode,407,7,3
hotnode,408,8,1
hotnode,409,9,1
hotnode,410,10,7
hotnode,411,11,6
hotnode,412,12,1
hotnode,413,13,5
hotnode,414,14,1
hotnode,415,15,1
hotnode,416,0,5
hotnode,417,1,5
hotnode,418,2,5
hotnode,419,3,11
hotnode,420,4,3
hotnode,421,5,1
hotnode,422,6,5
hotnode,423,7,5
hotnode,424,8,5
hotnode,425,9,4
hotnode,426,10,5
hotnode,427,11,9
hotnode,428,12,14
hotnode,429,13,1
hotnode,430,14,10
hotnode,431,15,1
hotnode,432,0,1
hotnode,433,1,4
hotnode,434,2,1
hotnode,435,3,5
hotnode,436,4,1
hotnode,437,5,2
hotnode,438,6,13
hotnode,439,7,9
hotnode,440,8,5
hotnode,441,9,5
hotnode,442,10,13
hotnode,443,11,1
hotnode,444,12,5
hotnode,445,13,3
hotnode,446,14,13
hotnode,447,15,5
hotnode,448,0,2
hotnode,449,1,6
hotnode,450,2,5
hotnode,451,3,1
hotnode,452,4,5
hotnode,453,5,10
hotnode,454,6,12
hotnode,455,7,1
hotnode,456,8,1
hotnode,457,9,4
hotnode,458,10,3
hotnode,459,11,1
hotnode,460,12,3
hotnode,461,13,7
hotnode,462,14,3
hotnode,463,15,8
hotnode,464,0,1
hotnode,465,1,10
hotnode,466,2,14
hotnode,467,3,2
hotnode,468,4,6
hotnode,469,5,9
hotnode,470,6,5
hotnode,471,7,10
hotnode,472,8,1
hotnode,473,9,3
hotnode,474,10,0
hotnode,475,11,1
hotnode,476,12,8
hotnode,477,13,1
hotnode,478,14,2
hotnode,479,15,10
hotnode,480,0,2
hotnode,481,1,0
hotnode,482,2,0
hotnode,483,3,1
hotnode,484,4,7
hotnode,485,5,4
hotnode,486,6,3
hotnode,487,7,0
hotnode,488,8,3
hotnode,489,9,3
hotnode,490,10,1
hotnode,491,11,5
hotnode,492,12,5
hotnode,493,13,1
hotnode,494,14,4
hotnode,495,15,8
hotnode,496,0,14
hotnode,497,1,5
hotnode,498,2,5
hotnode,499,3,10
hotnode,500,4,1
hotnode,501,5,6
hotnode,502,6,0
hotnode,503,7,1
hotnode,504,8,1
hotnode,505,9,5
hotnode,506,10,1
hotnode,507,11,1
hotnode,508,12,5
hotnode,509,13,1
hotnode,510,14,12
hotnode,511,15,13
hotnode,512,0,15
hotnode,513,1,0
hotnode,514,2,10
hotnode,515,3,1
hotnode,516,4,13
hotnode,517,5,10
hotnode,518,6,1
hotnode,519,7,1
hotnode,520,8,1
hotnode,521,9,15
hotnode,522,10,5
hotnode,523,11,1
hotnode,524,12,5
hotnode,525,13,5
hotnode,526,14,1
hotnode,527,15,1
hotnode,528,0,8
hotnode,529,1,8
hotnode,530,2,12
hotnode,531,3,5
hotnode,532,4,1
hotnode,533,5,10
hotnode,534,6,2
hotnode,535,7,5
hotnode,536,8,10
hotnode,537,9,5
hotnode,538,10,1
hotnode,539,11,5
hotnode,540,12,5
hotnode,541,13,0
hotnode,542,14,5
hotnode,543,15,13
hotnode,544,0,6
hotnode,545,1,5
hotnode,546,2,14
hotnode,547,3,5
hotnode,548,4,5
hotnode,549,5,9
hotnode,550,6,5
hotnode,551,7,5
hotnode,552,8,7
hotnode,553,9,5
hotnode,554,10,1
hotnode,555,11,5
hotnode,556,12,10
hotnode,557,13,2
hotnode,558,14,1
hotnode,559,15,4
hotnode,560,0,5
hotnode,561,1,2
hotnode,562,2,15
hotnode,563,3,15
hotnode,564,4,1
hotnode,565,5,1
hotnode,566,6,13
hotnode,567,7,14
hotnode,568,8,1
hotnode,569,9,1
hotnode,570,10,7
hotnode,571,11,1
hotnode,572,12,1
hotnode,573,13,3
hotnode,574,14,5
hotnode,575,15,4
hotnode,576,0,5
hotnode,577,1,13
hotnode,578,2,12
hotnode,579,3,1
hotnode,580,4,1
hotnode,581,5,1
hotnode,582,6,5
hotnode,583,7,1
hotnode,584,8,4
hotnode,585,9,5
hotnode,586,10,13
hotnode,587,11,5
hotnode,588,12,9
hotnode,589,13,5
hotnode,590,14,1
hotnode,591,15,1
hotnode,592,0,5
hotnode,593,1,2
hotnode,594,2,12
hotnode,595,3,5
hotnode,596,4,11
hotnode,597,5,14
hotnode,598,6,11
hotnode,599,7,11
hotnode,600,8,5
hotnode,601,9,5
hotnode,602,10,2
hotnode,603,11,8
hotnode,604,12,5
hotnode,605,13,1
hotnode,606,14,5
hotnode,607,15,1
hotnode,608,0,8
hotnode,609,1,5
hotnode,610,2,3
hotnode,611,3,5
hotnode,612,4,11
hotnode,613,5,14
hotnode,614,6,5
hotnode,615,7,1
hotnode,616,8,2
hotnode,617,9,5
hotnode,618,10,5
hotnode,619,11,5
hotnode,620,12,1
hotnode,621,13,1
hotnode,622,14,13
hotnode,623,15,1
hotnode,624,0,1
hotnode,625,1,11
hotnode,626,2,0
hotnode,627,3,5
hotnode,628,4,1
hotnode,629,5,1
hotnode,630,6,10
hotnode,631,7,10
hotnode,632,8,6
hotnode,633,9,6
hotnode,634,10,1
hotnode,635,11,1
hotnode,636,12,1
hotnode,637,13,5
hotnode,638,14,1
hotnode,639,15,5
hotnode,640,0,5
hotnode,641,1,5
hotnode,642,2,1
hotnode,643,3,5
hotnode,644,4,5
hotnode,645,5,13
hotnode,646,6,10
hotnode,647,7,6
hotnode,648,8,1
hotnode,649,9,5
hotnode,650,10,5
hotnode,651,11,5
hotnode,652,12,1
hotnode,653,13,12
hotnode,654,14,10
hotnode,655,15,0
hotnode,656,0,1
hotnode,657,1,6
hotnode,658,2,1
hotnode,659,3,5
hotnode,660,4,1
hotnode,661,5,6
hotnode,662,6,14
hotnode,663,7,5
hotnode,664,8,1
hotnode,665,9,11
hotnode,666,10,11
hotnode,667,11,1
hotnode,668,12,1
hotnode,669,13,1
hotnode,670,14,3
hotnode,671,15,5
hotnode,672,0,5
hotnode,673,1,12
hotnode,674,2,15
hotnode,675,3,5
hotnode,676,4,12
hotnode,677,5,14
hotnode,678,6,5
hotnode,679,7,1
hotnode,680,8,12
hotnode,681,9,15
hotnode,682,10,1
hotnode,683,11,10
hotnode,684,12,13
hotnode,685,13,1
hotnode,686,14,5
hotnode,687,15,5
hotnode,688,0,1
hotnode,689,1,5
hotnode,690,2,3
hotnode,691,3,5
hotnode,692,4,1
hotnode,693,5,2
hotnode,694,6,3
hotnode,695,7,12
hotnode,696,8,2
hotnode,697,9,1
hotnode,698,10,9
hotnode,699,11,1
hotnode,700,12,11
hotnode,701,13,2
hotnode,702,14,5
hotnode,703,15,2
hotnode,704,0,6
hotnode,705,1,14
hotnode,706,2,10
hotnode,707,3,10
hotnode,708,4,7
hotnode,709,5,7
hotnode,710,6,1
hotnode,711,7,1
hotnode,712,8,1
hotnode,713,9,5
hotnode,714,10,1
hotnode,715,11,13
hotnode,716,12,9
hotnode,717,13,1
hotnode,718,14,4
hotnode,719,15,7
hotnode,720,0,5
hotnode,721,1,0
hotnode,722,2,5
hotnode,723,3,5
hotnode,724,4,6
hotnode,725,5,1
hotnode,726,6,11
hotnode,727,7,0
hotnode,728,8,4
hotnode,729,9,5
hotnode,730,10,5
hotnode,731,11,5
hotnode,732,12,1
hotnode,733,13,4
hotnode,734,14,15
hotnode,735,15,10
hotnode,736,0,1
hotnode,737,1,3
hotnode,738,2,1
hotnode,739,3,0
hotnode,740,4,5
hotnode,741,5,0
hotnode,742,6,2
hotnode,743,7,5
hotnode,744,8,1
hotnode,745,9,7
hotnode,746,10,8
hotnode,747,11,1
hotnode,748,12,1
hotnode,749,13,12
hotnode,750,14,5
hotnode,751,15,1
hotnode,752,0,4
hotnode,753,1,14
hotnode,754,2,8
hotnode,755,3,1
hotnode,756,4,0
hotnode,757,5,8
hotnode,758,6,1
hotnode,759,7,1
hotnode,760,8,14
hotnode,761,9,15
hotnode,762,10,1
hotnode,763,11,5
hotnode,764,12,11
hotnode,765,13,5
hotnode,766,14,5
hotnode,767,15,1
hotnode,768,0,1
hotnode,769,1,15
hotnode,770,2,7
hotnode,771,3,5
hotnode,772,4,10
hotnode,773,5,15
hotnode,774,6,5
hotnode,775,7,11
hotnode,776,8,5
hotnode,777,9,1
hotnode,778,10,1
hotnode,779,11,12
hotnode,780,12,0
hotnode,781,13,1
hotnode,782,14,5
hotnode,783,15,9
hotnode,784,0,10
hotnode,785,1,7
hotnode,786,2,14
hotnode,787,3,5
hotnode,788,4,11
hotnode,789,5,8
hotnode,790,6,9
hotnode,791,7,5
hotnode,792,8,13
hotnode,793,9,3
hotnode,794,10,8
hotnode,795,11,1
hotnode,796,12,1
hotnode,797,13,1
hotnode,798,14,1
hotnode,799,15,12
hotnode,800,0,11
hotnode,801,1,4
hotnode,802,2,15
hotnode,803,3,5
hotnode,804,4,0
hotnode,805,5,15
hotnode,806,6,9
hotnode,807,7,1
hotnode,808,8,1
hotnode,809,9,1
hotnode,810,10,5
hotnode,811,11,0
hotnode,812,12,7
hotnode,813,13,9
hotnode,814,14,10
hotnode,815,15,1
hotnode,816,0,12
hotnode,817,1,5
hotnode,818,2,1
hotnode,819,3,5
hotnode,820,4,15
hotnode,821,5,11
hotnode,822,6,3
hotnode,823,7,5
hotnode,824,8,4
hotnode,825,9,3
hotnode,826,10,1
hotnode,827,11,5
hotnode,828,12,6
hotnode,829,13,8
hotnode,830,14,1
hotnode,831,15,5
hotnode,832,0,7
hotnode,833,1,5
hotnode,834,2,1
hotnode,835,3,1
hotnode,836,4,11
hotnode,837,5,15
hotnode,838,6,5
hotnode,839,7,5
hotnode,840,8,12
hotnode,841,9,10
hotnode,842,10,5
hotnode,843,11,13
hotnode,844,12,10
hotnode,845,13,6
hotnode,846,14,3
hotnode,847,15,5
hotnode,848,0,7
hotnode,849,1,9
hotnode,850,2,5
hotnode,851,3,5
hotnode,852,4,1
hotnode,853,5,1
hotnode,854,6,5
hotnode,855,7,5
hotnode,856,8,11
hotnode,857,9,14
hotnode,858,10,5
hotnode,859,11,5
hotnode,860,12,8
hotnode,861,13,1
hotnode,862,14,13
hotnode,863,15,5
hotnode,864,0,5
hotnode,865,1,7
hotnode,866,2,5
hotnode,867,3,8
hotnode,868,4,8
hotnode,869,5,8
hotnode,870,6,11
hotnode,871,7,11
hotnode,872,8,5
hotnode,873,9,5
hotnode,874,10,3
hotnode,875,11,3
hotnode,876,12,5
hotnode,877,13,1
hotnode,878,14,1
hotnode,879,15,1
hotnode,880,0,5
hotnode,881,1,5
hotnode,882,2,1
hotnode,883,3,5
hotnode,884,4,10
hotnode,885,5,0
hotnode,886,6,8
hotnode,887,7,1
hotnode,888,8,1
hotnode,889,9,5
hotnode,890,10,1
hotnode,891,11,5
hotnode,892,12,5
hotnode,893,13,5
hotnode,894,14,3
hotnode,895,15,1
hotnode,896,0,1
hotnode,897,1,5
hotnode,898,2,5
hotnode,899,3,8
hotnode,900,4,1
hotnode,901,5,0
hotnode,902,6,2
