pattern,index,src,dst
uniform,2632,8,13
uniform,2633,9,4
uniform,2634,10,8
uniform,2635,11,5
uniform,2636,12,4
uniform,2637,13,3
uniform,2638,14,10
uniform,2639,15,9
uniform,2640,0,2
uniform,2641,1,5
uniform,2642,2,10
uniform,2643,3,12
uniform,2644,4,11
uniform,2645,5,2
uniform,2646,6,3
uniform,2647,7,14
uniform,2648,8,6
uniform,2649,9,5
uniform,2650,10,5
uniform,2651,11,3
uniform,2652,12,4
uniform,2653,13,3
uniform,2654,14,6
uniform,2655,15,14
uniform,2656,0,7
uniform,2657,1,15
uniform,2658,2,14
uniform,2659,3,14
uniform,2660,4,6
uniform,2661,5,4
uniform,2662,6,14
uniform,2663,7,14
uniform,2664,8,3
uniform,2665,9,3
uniform,2666,10,3
uniform,2667,11,2
uniform,2668,12,9
uniform,2669,13,11
uniform,2670,14,11
uniform,2671,15,0
uniform,2672,0,11
uniform,2673,1,13
uniform,2674,2,0
uniform,2675,3,6
uniform,2676,4,1
uniform,2677,5,0
uniform,2678,6,12
uniform,2679,7,9
uniform,2680,8,13
uniform,2681,9,13
uniform,2682,10,1
uniform,2683,11,10
uniform,2684,12,6
uniform,2685,13,9
uniform,2686,14,9
uniform,2687,15,1
uniform,2688,0,8
uniform,2689,1,7
uniform,2690,2,4
uniform,2691,3,10
uniform,2692,4,14
uniform,2693,5,3
uniform,2694,6,0
uniform,2695,7,14
uniform,2696,8,6
uniform,2697,9,0
uniform,2698,10,11
uniform,2699,11,5
uniform,2700,12,2
uniform,2701,13,8
uniform,2702,14,10
uniform,2703,15,11
uniform,2704,0,14
uniform,2705,1,3
uniform,2706,2,3
uniform,2707,3,12
uniform,2708,4,15
uniform,2709,5,11
uniform,2710,6,12
uniform,2711,7,10
uniform,2712,8,15
uniform,2713,9,7
uniform,2714,10,15
uniform,2715,11,8
uniform,2716,12,10
uniform,2717,13,14
uniform,2718,14,12
uniform,2719,15,1
uniform,2720,0,1
uniform,2721,1,15
uniform,2722,2,7
uniform,2723,3,5
uniform,2724,4,3
uniform,2725,5,3
uniform,2726,6,8
uniform,2727,7,0
uniform,2728,8,1
uniform,2729,9,2
uniform,2730,10,3
uniform,2731,11,9
uniform,2732,12,7
uniform,2733,13,1
uniform,2734,14,1
uniform,2735,15,2
uniform,2736,0,14
uniform,2737,1,5
uniform,2738,2,15
uniform,2739,3,6
uniform,2740,4,6
uniform,2741,5,9
uniform,2742,6,5
uniform,2743,7,12
uniform,2744,8,14
uniform,2745,9,3
uniform,2746,10,3
uniform,2747,11,6
uniform,2748,12,0
uniform,2749,13,12
uniform,2750,14,11
uniform,2751,15,5
uniform,2752,0,6
uniform,2753,1,15
uniform,2754,2,0
uniform,2755,3,11
uniform,2756,4,10
uniform,2757,5,10
uniform,2758,6,8
uniform,2759,7,5
uniform,2760,8,15
uniform,2761,9,0
uniform,2762,10,7
uniform,2763,11,0
uniform,2764,12,5
uniform,2765,13,11
uniform,2766,14,15
uniform,2767,15,14
uniform,2768,0,10
uniform,2769,1,15
uniform,2770,2,5
uniform,2771,3,14
uniform,2772,4,12
uniform,2773,5,4
uniform,2774,6,12
uniform,2775,7,12
uniform,2776,8,2
uniform,2777,9,14
uniform,2778,10,3
uniform,2779,11,9
uniform,2780,12,5
uniform,2781,13,7
uniform,2782,14,8
uniform,2783,15,10
uniform,2784,0,9
uniform,2785,1,12
uniform,2786,2,3
uniform,2787,3,5
uniform,2788,4,10
uniform,2789,5,4
uniform,2790,6,0
uniform,2791,7,6
uniform,2792,8,9
uniform,2793,9,6
uniform,2794,10,5
uniform,2795,11,6
uniform,2796,12,3
uniform,2797,13,12
uniform,2798,14,5
uniform,2799,15,1
uniform,2800,0,12
uniform,2801,1,2
uniform,2802,2,6
uniform,2803,3,0
uniform,2804,4,10
uniform,2805,5,1
uniform,2806,6,9
uniform,2807,7,1
uniform,2808,8,0
uniform,2809,9,8
uniform,2810,10,1
uniform,2811,11,1
uniform,2812,12,2
uniform,2813,13,14
uniform,2814,14,7
uniform,2815,15,1
uniform,2816,0,4
uniform,2817,1,3
uniform,2818,2,5
uniform,2819,3,11
uniform,2820,4,11
uniform,2821,5,9
uniform,2822,6,5
uniform,2823,7,8
uniform,2824,8,11
uniform,2825,9,0
uniform,2826,10,1
uniform,2827,11,14
uniform,2828,12,10
uniform,2829,13,11
uniform,2830,14,6
uniform,2831,15,14
uniform,2832,0,8
uniform,2833,1,11
uniform,2834,2,8
uniform,2835,3,4
uniform,2836,4,8
uniform,2837,5,9
uniform,2838,6,4
uniform,2839,7,11
uniform,2840,8,3
uniform,2841,9,2
uniform,2842,10,5
uniform,2843,11,5
uniform,2844,12,3
uniform,2845,13,15
uniform,2846,14,10
uniform,2847,15,14
uniform,2848,0,13
uniform,2849,1,3
uniform,2850,2,11
uniform,2851,3,4
uniform,2852,4,6
uniform,2853,5,4
uniform,2854,6,7
uniform,2855,7,1
uniform,2856,8,0
uniform,2857,9,13
uniform,2858,10,15
uniform,2859,11,0
uniform,2860,12,2
uniform,2861,13,14
uniform,2862,14,4
uniform,2863,15,11
uniform,2864,0,2
uniform,2865,1,8
uniform,2866,2,7
uniform,2867,3,8
uniform,2868,4,0
uniform,2869,5,10
uniform,2870,6,12
uniform,2871,7,2
uniform,2872,8,1
uniform,2873,9,10
uniform,2874,10,0
uniform,2875,11,4
uniform,2876,12,9
uniform,2877,13,6
uniform,2878,14,10
uniform,2879,15,2
uniform,2880,0,11
uniform,2881,1,5
uniform,2882,2,6
uniform,2883,3,13
uniform,2884,4,10
uniform,2885,5,0
uniform,2886,6,1
uniform,2887,7,12
uniform,2888,8,12
uniform,2889,9,6
uniform,2890,10,15
uniform,2891,11,14
uniform,2892,12,4
uniform,2893,13,6
uniform,2894,14,4
uniform,2895,15,7
uniform,2896,0,15
uniform,2897,1,5
uniform,2898,2,13
uniform,2899,3,6
uniform,2900,4,1
uniform,2901,5,6
uniform,2902,6,0
uniform,2903,7,3
uniform,2904,8,14
uniform,2905,9,6
uniform,2906,10,9
uniform,2907,11,13
uniform,2908,12,5
uniform,2909,13,10
uniform,2910,14,7
uniform,2911,15,0
uniform,2912,0,7
uniform,2913,1,12
uniform,2914,2,3
uniform,2915,3,6
uniform,2916,4,14
uniform,2917,5,13
uniform,2918,6,3
uniform,2919,7,10
uniform,2920,8,2
uniform,2921,9,13
uniform,2922,10,1
uniform,2923,11,0
uniform,2924,12,10
uniform,2925,13,5
uniform,2926,14,3
uniform,2927,15,2
uniform,2928,0,5
uniform,2929,1,8
uniform,2930,2,6
uniform,2931,3,5
uniform,2932,4,6
uniform,2933,5,1
uniform,2934,6,4
uniform,2935,7,5
uniform,2936,8,9
uniform,2937,9,4
uniform,2938,10,13
uniform,2939,11,9
uniform,2940,12,6
uniform,2941,13,1
uniform,2942,14,15
uniform,2943,15,4
uniform,2944,0,14
uniform,2945,1,14
uniform,2946,2,6
uniform,2947,3,0
uniform,2948,4,5
uniform,2949,5,2
uniform,2950,6,3
uniform,2951,7,12
uniform,2952,8,2
uniform,2953,9,0
uniform,2954,10,13
uniform,2955,11,10
uniform,2956,12,4
uniform,2957,13,14
uniform,2958,14,6
uniform,2959,15,12
uniform,2960,0,10
uniform,2961,1,7
uniform,2962,2,4
uniform,2963,3,5
uniform,2964,4,3
uniform,2965,5,8
uniform,2966,6,2
uniform,2967,7,5
uniform,2968,8,3
uniform,2969,9,10
uniform,2970,10,2
uniform,2971,11,14
uniform,2972,12,15
uniform,2973,13,1
uniform,2974,14,3
uniform,2975,15,4
uniform,2976,0,6
uniform,2977,1,4
uniform,2978,2,7
uniform,2979,3,2
uniform,2980,4,2
uniform,2981,5,12
uniform,2982,6,13
uniform,2983,7,3
uniform,2984,8,10
uniform,2985,9,6
uniform,2986,10,11
uniform,2987,11,14
uniform,2988,12,11
uniform,2989,13,0
uniform,2990,14,8
uniform,2991,15,5
uniform,2992,0,10
uniform,2993,1,6
uniform,2994,2,4
uniform,2995,3,14
uniform,2996,4,14
uniform,2997,5,15
uniform,2998,6,5
uniform,2999,7,0
uniform,3000,8,10
uniform,3001,9,0
uniform,3002,10,9
uniform,3003,11,8
uniform,3004,12,8
uniform,3005,13,4
uniform,3006,14,13
uniform,3007,15,6
uniform,3008,0,1
uniform,3009,1,13
uniform,3010,2,15
uniform,3011,3,10
uniform,3012,4,14
uniform,3013,5,15
uniform,3014,6,9
uniform,3015,7,14
uniform,3016,8,10
uniform,3017,9,5
uniform,3018,10,7
uniform,3019,11,0
uniform,3020,12,15
uniform,3021,13,3
uniform,3022,14,7
uniform,3023,15,0
uniform,3024,0,6
uniform,3025,1,0
uniform,3026,2,12
uniform,3027,3,11
uniform,3028,4,7
uniform,3029,5,9
uniform,3030,6,12
uniform,3031,7,8
uniform,3032,8,2
uniform,3033,9,14
uniform,3034,10,3
uniform,3035,11,4
uniform,3036,12,0
uniform,3037,13,12
uniform,3038,14,15
uniform,3039,15,7
uniform,3040,0,14
uniform,3041,1,8
uniform,3042,2,6
uniform,3043,3,0
uniform,3044,4,11
uniform,3045,5,1
uniform,3046,6,4
uniform,3047,7,10
uniform,3048,8,10
uniform,3049,9,15
uniform,3050,10,13
uniform,3051,11,5
uniform,3052,12,11
uniform,3053,13,1
uniform,3054,14,0
uniform,3055,15,3
uniform,3056,0,9
uniform,3057,1,10
uniform,3058,2,0
uniform,3059,3,10
uniform,3060,4,9
uniform,3061,5,3
uniform,3062,6,7
uniform,3063,7,1
uniform,3064,8,2
uniform,3065,9,12
uniform,3066,10,8
uniform,3067,11,15
uniform,3068,12,13
uniform,3069,13,11
uniform,3070,14,7
uniform,3071,15,4
uniform,3072,0,12
uniform,3073,1,4
uniform,3074,2,15
uniform,3075,3,15
uniform,3076,4,7
uniform,3077,5,9
uniform,3078,6,14
uniform,3079,7,8
uniform,3080,8,6
uniform,3081,9,8
uniform,3082,10,9
uniform,3083,11,14
uniform,3084,12,4
uniform,3085,13,12
uniform,3086,14,13
uniform,3087,15,14
uniform,3088,0,5
uniform,3089,1,2
uniform,3090,2,6
uniform,3091,3,0
uniform,3092,4,6
uniform,3093,5,3
uniform,3094,6,14
uniform,3095,7,5
uniform,3096,8,0
uniform,3097,9,15
uniform,3098,10,4
uniform,3099,11,5
uniform,3100,12,7
uniform,3101,13,10
uniform,3102,14,3
uniform,3103,15,0
uniform,3104,0,3
uniform,3105,1,10
uniform,3106,2,1
uniform,3107,3,2
uniform,3108,4,11
uniform,3109,5,9
uniform,3110,6,4
uniform,3111,7,2
uniform,3112,8,15
uniform,3113,9,12
uniform,3114,10,1
uniform,3115,11,10
uniform,3116,12,5
uniform,3117,13,12
uniform,3118,14,3
uniform,3119,15,3
uniform,3120,0,3
uniform,3121,1,10
uniform,3122,2,4
uniform,3123,3,4
uniform,3124,4,1
uniform,3125,5,10
uniform,3126,6,15
uniform,3127,7,9
uniform,3128,8,11
uniform,3129,9,15
uniform,3130,10,6
uniform,3131,11,3
uniform,3132,12,1
uniform,3133,13,6
uniform,3134,14,3
uniform,3135,15,11
uniform,3136,0,10
uniform,3137,1,9
uniform,3138,2,15
uniform,3139,3,10
uniform,3140,4,9
uniform,3141,5,12
uniform,3142,6,14
uniform,3143,7,1
uniform,3144,8,15
uniform,3145,9,6
uniform,3146,10,9
uniform,3147,11,5
uniform,3148,12,7
uniform,3149,13,8
uniform,3150,14,6
uniform,3151,15,12
uniform,3152,0,10
uniform,3153,1,13
uniform,3154,2,9
uniform,3155,3,15
uniform,3156,4,6
uniform,3157,5,9
uniform,3158,6,12
uniform,3159,7,13
uniform,3160,8,4
uniform,3161,9,4
uniform,3162,10,1
uniform,3163,11,10
uniform,3164,12,7
uniform,3165,13,7
uniform,3166,14,6
uniform,3167,15,0
uniform,3168,0,7
uniform,3169,1,15
uniform,3170,2,11
uniform,3171,3,2
uniform,3172,4,12
uniform,3173,5,0
uniform,3174,6,12
uniform,3175,7,6
uniform,3176,8,5
uniform,3177,9,11
uniform,3178,10,6
uniform,3179,11,0
uniform,3180,12,2
uniform,3181,13,0
uniform,3182,14,11
uniform,3183,15,9
uniform,3184,0,8
uniform,3185,1,9
uniform,3186,2,15
uniform,3187,3,13
uniform,3188,4,14
uniform,3189,5,7
uniform,3190,6,2
uniform,3191,7,6
uniform,3192,8,12
uniform,3193,9,4
uniform,3194,10,13
uniform,3195,11,14
uniform,3196,12,2
uniform,3197,13,12
uniform,3198,14,7
uniform,3199,15,10
uniform,3200,0,12
uniform,3201,1,2
uniform,3202,2,10
uniform,3203,3,12
uniform,3204,4,5
uniform,3205,5,11
uniform,3206,6,15
uniform,3207,7,9
uniform,3208,8,12
uniform,3209,9,3
uniform,3210,10,13
uniform,3211,11,0
uniform,3212,12,4
uniform,3213,13,8
uniform,3214,14,7
uniform,3215,15,11
uniform,3216,0,10
uniform,3217,1,6
uniform,3218,2,3
uniform,3219,3,1
uniform,3220,4,12
uniform,3221,5,9
uniform,3222,6,12
uniform,3223,7,6
uniform,3224,8,13
uniform,3225,9,4
uniform,3226,10,5
uniform,3227,11,9
uniform,3228,12,6
uniform,3229,13,1
uniform,3230,14,15
uniform,3231,15,12
uniform,3232,0,2
uniform,3233,1,6
uniform,3234,2,6
uniform,3235,3,0
uniform,3236,4,15
uniform,3237,5,4
uniform,3238,6,5
uniform,3239,7,4
uniform,3240,8,9
uniform,3241,9,1
uniform,3242,10,12
uniform,3243,11,5
uniform,3244,12,15
uniform,3245,13,7
uniform,3246,14,8
uniform,3247,15,2
uniform,3248,0,6
uniform,3249,1,2
uniform,3250,2,11
uniform,3251,3,15
uniform,3252,4,1
uniform,3253,5,2
uniform,3254,6,10
uniform,3255,7,10
uniform,3256,8,7
uniform,3257,9,15
uniform,3258,10,0
uniform,3259,11,2
uniform,3260,12,1
uniform,3261,13,10
uniform,3262,14,0
uniform,3263,15,5
uniform,3264,0,9
uniform,3265,1,11
uniform,3266,2,14
uniform,3267,3,11
uniform,3268,4,11
uniform,3269,5,6
uniform,3270,6,12
uniform,3271,7,9
uniform,3272,8,0
uniform,3273,9,2
uniform,3274,10,1
uniform,3275,11,9
uniform,3276,12,9
uniform,3277,13,15
uniform,3278,14,0
uniform,3279,15,3
uniform,3280,0,3
uniform,3281,1,6
uniform,3282,2,12
uniform,3283,3,4
uniform,3284,4,11
uniform,3285,5,2
uniform,3286,6,9
uniform,3287,7,11
uniform,3288,8,0
uniform,3289,9,8
uniform,3290,10,13
uniform,3291,11,3
uniform,3292,12,4
uniform,3293,13,0
uniform,3294,14,4
uniform,3295,15,10
uniform,3296,0,2
uniform,3297,1,12
uniform,3298,2,9
uniform,3299,3,11
uniform,3300,4,11
uniform,3301,5,10
uniform,3302,6,14
uniform,3303,7,4
uniform,3304,8,5
uniform,3305,9,0
uniform,3306,10,4
uniform,3307,11,15
uniform,3308,12,10
uniform,3309,13,8
uniform,3310,14,4
uniform,3311,15,12
uniform,3312,0,5
uniform,3313,1,14
uniform,3314,2,5
uniform,3315,3,5
uniform,3316,4,0
uniform,3317,5,0
uniform,3318,6,5
uniform,3319,7,6
uniform,3320,8,11
uniform,3321,9,6
uniform,3322,10,8
uniform,3323,11,14
uniform,3324,12,15
uniform,3325,13,11
uniform,3326,14,4
uniform,3327,15,10
uniform,3328,0,8
uniform,3329,1,8
uniform,3330,2,9
uniform,3331,3,2
uniform,3332,4,10
uniform,3333,5,11
uniform,3334,6,0
uniform,3335,7,9
uniform,3336,8,14
uniform,3337,9,2
uniform,3338,10,5
uniform,3339,11,0
uniform,3340,12,1
uniform,3341,13,5
uniform,3342,14,8
uniform,3343,15,7
uniform,3344,0,6
uniform,3345,1,10
uniform,3346,2,5
uniform,3347,3,6
uniform,3348,4,3
uniform,3349,5,4
uniform,3350,6,4
uniform,3351,7,9
uniform,3352,8,14
uniform,3353,9,13
uniform,3354,10,13
uniform,3355,11,8
uniform,3356,12,1
uniform,3357,13,12
uniform,3358,14,12
uniform,3359,15,13
uniform,3360,0,4
uniform,3361,1,7
uniform,3362,2,0
uniform,3363,3,13
uniform,3364,4,1
uniform,3365,5,7
uniform,3366,6,11
uniform,3367,7,12
uniform,3368,8,10
uniform,3369,9,3
uniform,3370,10,4
uniform,3371,11,0
uniform,3372,12,10
uniform,3373,13,9
uniform,3374,14,11
uniform,3375,15,4
uniform,3376,0,15
uniform,3377,1,10
uniform,3378,2,1
uniform,3379,3,11
uniform,3380,4,2
uniform,3381,5,14
uniform,3382,6,14
uniform,3383,7,3
uniform,3384,8,4
uniform,3385,9,12
uniform,3386,10,2
uniform,3387,11,0
uniform,3388,12,9
uniform,3389,13,8
uniform,3390,14,6
uniform,3391,15,14
uniform,3392,0,12
uniform,3393,1,9
uniform,3394,2,5
uniform,3395,3,15
uniform,3396,4,6
uniform,3397,5,4
uniform,3398,6,9
uniform,3399,7,4
uniform,3400,8,3
uniform,3401,9,2
uniform,3402,10,15
uniform,3403,11,4
uniform,3404,12,15
uniform,3405,13,12
uniform,3406,14,0
uniform,3407,15,11
uniform,3408,0,10
uniform,3409,1,4
uniform,3410,2,14
uniform,3411,3,12
uniform,3412,4,10
uniform,3413,5,7
uniform,3414,6,10
uniform,3415,7,2
uniform,3416,8,1
uniform,3417,9,1
uniform,3418,10,11
uniform,3419,11,6
uniform,3420,12,10
uniform,3421,13,15
uniform,3422,14,3
uniform,3423,15,3
uniform,3424,0,13
uniform,3425,1,15
uniform,3426,2,10
uniform,3427,3,11
uniform,3428,4,8
uniform,3429,5,6
uniform,3430,6,15
uniform,3431,7,5
uniform,3432,8,1
uniform,3433,9,13
uniform,3434,10,11
uniform,3435,11,3
uniform,3436,12,2
uniform,3437,13,5
uniform,3438,14,7
uniform,3439,15,3
uniform,3440,0,13
uniform,3441,1,13
uniform,3442,2,12
uniform,3443,3,15
uniform,3444,4,5
uniform,3445,5,10
uniform,3446,6,9
uniform,3447,7,11
uniform,3448,8,12
uniform,3449,9,2
uniform,3450,10,4
uniform,3451,11,5
uniform,3452,12,2
uniform,3453,13,1
uniform,3454,14,8
uniform,3455,15,4
uniform,3456,0,1
uniform,3457,1,14
uniform,3458,2,9
uniform,3459,3,11
uniform,3460,4,7
uniform,3461,5,6
uniform,3462,6,2
uniform,3463,7,11
uniform,3464,8,2
uniform,3465,9,3
uniform,3466,10,15
uniform,3467,11,12
uniform,3468,12,5
uniform,3469,13,1
uniform,3470,14,6
uniform,3471,15,9
uniform,3472,0,10
uniform,3473,1,8
uniform,3474,2,9
uniform,3475,3,2
uniform,3476,4,10
uniform,3477,5,9
uniform,3478,6,3
uniform,3479,7,13
uniform,3480,8,14
uniform,3481,9,0
uniform,3482,10,12
uniform,3483,11,15
uniform,3484,12,4
uniform,3485,13,0
uniform,3486,14,11
uniform,3487,15,10
uniform,3488,0,2
uniform,3489,1,10
uniform,3490,2,0
uniform,3491,3,0
uniform,3492,4,10
uniform,3493,5,4
uniform,3494,6,5
uniform,3495,7,8
uniform,3496,8,2
uniform,3497,9,7
uniform,3498,10,9
uniform,3499,11,2
uniform,3500,12,5
uniform,3501,13,15
uniform,3502,14,8
uniform,3503,15,6
uniform,3504,0,13
uniform,3505,1,3
uniform,3506,2,10
uniform,3507,3,14
uniform,3508,4,1
uniform,3509,5,14
uniform,3510,6,5
uniform,3511,7,2
uniform,3512,8,12
uniform,3513,9,6
uniform,3514,10,9
uniform,3515,11,13
uniform,3516,12,13
uniform,3517,13,14
uniform,3518,14,1
uniform,3519,15,14
uniform,3520,0,12
uniform,3521,1,8
uniform,3522,2,7
uniform,3523,3,1
uniform,3524,4,15
uniform,3525,5,8
uniform,3526,6,5
uniform,3527,7,0
uniform,3528,8,14
uniform,3529,9,12
uniform,3530,10,6
uniform,3531,11,12
uniform,3532,12,11
uniform,3533,13,3
uniform,3534,14,12
uniform,3535,15,11
uniform,3536,0,8
uniform,3537,1,2
uniform,3538,2,15
uniform,3539,3,7
uniform,3540,4,11
uniform,3541,5,2
uniform,3542,6,1
uniform,3543,7,5
uniform,3544,8,11
uniform,3545,9,11
uniform,3546,10,3
uniform,3547,11,3
uniform,3548,12,4
uniform,3549,13,15
uniform,3550,14,7
uniform,3551,15,4
uniform,3552,0,8
uniform,3553,1,9
uniform,3554,2,15
uniform,3555,3,4
uniform,3556,4,3
uniform,3557,5,4
uniform,3558,6,0
uniform,3559,7,9
uniform,3560,8,13
uniform,3561,9,10
uniform,3562,10,6
uniform,3563,11,14
uniform,3564,12,0
uniform,3565,13,3
uniform,3566,14,0
uniform,3567,15,11
uniform,3568,0,6
uniform,3569,1,11
uniform,3570,2,11
uniform,3571,3,13
uniform,3572,4,1
uniform,3573,5,8
uniform,3574,6,11
uniform,3575,7,1
uniform,3576,8,4
uniform,3577,9,1
uniform,3578,10,8
uniform,3579,11,4
uniform,3580,12,6
uniform,3581,13,0
uniform,3582,14,6
uniform,3583,15,8
uniform,3584,0,3
uniform,3585,1,4
uniform,3586,2,15
uniform,3587,3,15
uniform,3588,4,6
uniform,3589,5,13
uniform,3590,6,14
uniform,3591,7,11
uniform,3592,8,10
uniform,3593,9,7
uniform,3594,10,7
uniform,3595,11,7
uniform,3596,12,15
uniform,3597,13,10
uniform,3598,14,0
uniform,3599,15,3
uniform,3600,0,14
uniform,3601,1,5
uniform,3602,2,6
uniform,3603,3,6
uniform,3604,4,14
uniform,3605,5,6
uniform,3606,6,1
uniform,3607,7,1
uniform,3608,8,1
uniform,3609,9,15
uniform,3610,10,11
uniform,3611,11,3
uniform,3612,12,7
uniform,3613,13,14
uniform,3614,14,5
uniform,3615,15,8
uniform,3616,0,9
uniform,3617,1,9
uniform,3618,2,4
uniform,3619,3,13
uniform,3620,4,13
uniform,3621,5,15
uniform,3622,6,3
uniform,3623,7,5
uniform,3624,8,14
uniform,3625,9,12
uniform,3626,10,0
uniform,3627,11,5
uniform,3628,12,10
uniform,3629,13,1
uniform,3630,14,11
uniform,3631,15,11
uniform,3632,0,14
uniform,3633,1,7
uniform,3634,2,9
uniform,3635,3,11
uniform,3636,4,12
uniform,3637,5,8
uniform,3638,6,8
uniform,3639,7,14
uniform,3640,8,11
uniform,3641,9,0
uniform,3642,10,15
uniform,3643,11,1
uniform,3644,12,9
uniform,3645,13,2
uniform,3646,14,7
uniform,3647,15,10
uniform,3648,0,11
uniform,3649,1,11
uniform,3650,2,8
uniform,3651,3,8
uniform,3652,4,3
uniform,3653,5,7
uniform,3654,6,13
uniform,3655,7,9
uniform,3656,8,5
uniform,3657,9,1
uniform,3658,10,13
uniform,3659,11,6
uniform,3660,12,1
uniform,3661,13,1
uniform,3662,14,12
uniform,3663,15,14
uniform,3664,0,10
uniform,3665,1,14
uniform,3666,2,14
uniform,3667,3,6
uniform,3668,4,11
uniform,3669,5,13
uniform,3670,6,8
uniform,3671,7,5
uniform,3672,8,5
uniform,3673,9,0
uniform,3674,10,4
uniform,3675,11,2
uniform,3676,12,4
uniform,3677,13,0
uniform,3678,14,9
uniform,3679,15,4
uniform,3680,0,2
uniform,3681,1,8
uniform,3682,2,6
uniform,3683,3,9
uniform,3684,4,3
uniform,3685,5,15
uniform,3686,6,8
uniform,3687,7,14
uniform,3688,8,7
uniform,3689,9,11
uniform,3690,10,13
uniform,3691,11,10
uniform,3692,12,8
uniform,3693,13,15
uniform,3694,14,0
uniform,3695,15,14
uniform,3696,0,1
uniform,3697,1,13
uniform,3698,2,8
uniform,3699,3,14
uniform,3700,4,15
uniform,3701,5,0
uniform,3702,6,13
uniform,3703,7,11
uniform,3704,8,4
uniform,3705,9,12
uniform,3706,10,6
uniform,3707,11,9
uniform,3708,12,15
uniform,3709,13,0
uniform,3710,14,13
uniform,3711,15,6
uniform,3712,0,8
uniform,3713,1,11
uniform,3714,2,6
uniform,3715,3,1
uniform,3716,4,13
uniform,3717,5,9
uniform,3718,6,2
uniform,3719,7,8
uniform,3720,8,10
uniform,3721,9,3
uniform,3722,10,11
uniform,3723,11,0
uniform,3724,12,6
uniform,3725,13,5
uniform,3726,14,13
uniform,3727,15,13
uniform,3728,0,10
uniform,3729,1,3
uniform,3730,2,14
uniform,3731,3,14
uniform,3732,4,1
uniform,3733,5,6
uniform,3734,6,1
uniform,3735,7,1
uniform,3736,8,4
uniform,3737,9,3
uniform,3738,10,15
uniform,3739,11,15
uniform,3740,12,8
uniform,3741,13,7
uniform,3742,14,0
uniform,3743,15,1
uniform,3744,0,15
uniform,3745,1,12
uniform,3746,2,1
uniform,3747,3,15
uniform,3748,4,7
uniform,3749,5,0
uniform,3750,6,0
uniform,3751,7,0
uniform,3752,8,7
uniform,3753,9,13
uniform,3754,10,8
uniform,3755,11,2
uniform,3756,12,6
uniform,3757,13,11
uniform,3758,14,13
uniform,3759,15,7
uniform,3760,0,13
uniform,3761,1,6
uniform,3762,2,5
uniform,3763,3,5
uniform,3764,4,12
uniform,3765,5,2
uniform,3766,6,4
uniform,3767,7,15
uniform,3768,8,4
uniform,3769,9,6
uniform,3770,10,7
uniform,3771,11,1
uniform,3772,12,15
uniform,3773,13,0
uniform,3774,14,10
uniform,3775,15,14
uniform,3776,0,6
uniform,3777,1,7
uniform,3778,2,14
uniform,3779,3,8
uniform,3780,4,11
uniform,3781,5,12
uniform,3782,6,14
uniform,3783,7,14
uniform,3784,8,6
uniform,3785,9,13
uniform,3786,10,1
uniform,3787,11,5
uniform,3788,12,7
uniform,3789,13,6
uniform,3790,14,6
uniform,3791,15,10
uniform,3792,0,8
uniform,3793,1,5
uniform,3794,2,9
uniform,3795,3,7
uniform,3796,4,3
uniform,3797,5,1
uniform,3798,6,1
uniform,3799,7,3
uniform,3800,8,4
uniform,3801,9,3
uniform,3802,10,2
uniform,3803,11,15
uniform,3804,12,10
uniform,3805,13,10
uniform,3806,14,3
uniform,3807,15,3
uniform,3808,0,9
uniform,3809,1,15
uniform,3810,2,8
uniform,3811,3,9
uniform,3812,4,8
uniform,3813,5,15
uniform,3814,6,5
uniform,3815,7,4
uniform,3816,8,1
uniform,3817,9,2
uniform,3818,10,8
uniform,3819,11,14
uniform,3820,12,10
uniform,3821,13,4
uniform,3822,14,9
uniform,3823,15,2
uniform,3824,0,6
uniform,3825,1,6
uniform,3826,2,8
uniform,3827,3,8
uniform,3828,4,15
uniform,3829,5,11
uniform,3830,6,2
uniform,3831,7,15
uniform,3832,8,13
uniform,3833,9,0
uniform,3834,10,6
uniform,3835,11,1
uniform,3836,12,3
uniform,3837,13,1
uniform,3838,14,12
uniform,3839,15,8
uniform,3840,0,8
uniform,3841,1,14
uniform,3842,2,6
uniform,3843,3,12
uniform,3844,4,13
uniform,3845,5,13
uniform,3846,6,2
uniform,3847,7,0
uniform,3848,8,3
uniform,3849,9,2
uniform,3850,10,14
uniform,3851,11,10
uniform,3852,12,6
uniform,3853,13,5
uniform,3854,14,12
uniform,3855,15,14
uniform,3856,0,1
uniform,3857,1,4
uniform,3858,2,0
uniform,3859,3,1
uniform,3860,4,0
uniform,3861,5,6
uniform,3862,6,7
uniform,3863,7,0
uniform,3864,8,7
uniform,3865,9,2
uniform,3866,10,14
uniform,3867,11,15
uniform,3868,12,1
uniform,3869,13,5
uniform,3870,14,9
uniform,3871,15,11
uniform,3872,0,14
uniform,3873,1,4
uniform,3874,2,1
uniform,3875,3,10
uniform,3876,4,7
uniform,3877,5,8
uniform,3878,6,3
uniform,3879,7,3
uniform,3880,8,4
uniform,3881,9,5
uniform,3882,10,13
uniform,3883,11,0
uniform,3884,12,10
uniform,3885,13,6
uniform,3886,14,8
uniform,3887,15,1
uniform,3888,0,13
uniform,3889,1,15
uniform,3890,2,12
uniform,3891,3,1
uniform,3892,4,7
uniform,3893,5,2
uniform,3894,6,1
uniform,3895,7,3
uniform,3896,8,10
uniform,3897,9,2
uniform,3898,10,8
uniform,3899,11,2
uniform,3900,12,7
uniform,3901,13,15
uniform,3902,14,9
